text_id,sample_date,sample_id,result_value,percentage,median,anomaly_score,is_anomaly
AD23-00429.022,2023-11-15,AD23-00429.022,76452,1.587,143990.0,-1,True
AD24-00116.034,2024-03-18,AD24-00116.034,823234,5.522,319781.0,-1,True
AD23-00394.020,2023-10-22,AD23-00394.020,102460,2.183,225253.0,-1,True
AD22-00014.001,2022-12-08,AD22-00014.001,614336,15.038567,671922.0,-1,True
AD22-00013.010,2022-12-07,AD22-00013.010,86824,3.288196,884428.5,-1,True
AD24-00051.019,2024-02-04,AD24-00051.019,34919,2.75,319982.0,-1,True
AD23-00011.007,2023-01-09,AD23-00011.007,1618472,13.992,319781.0,-1,True
AD22-00012.014,2022-12-07,AD22-00012.014,247142,4.917598,218747.0,-1,True
AD23-00429.047,2023-11-15,AD23-00429.047,211203,2.942,88015.0,-1,True
AD22-00014.005,2022-12-08,AD22-00014.005,122264,4.889694,319781.0,-1,True
AD24-00051.016,2024-02-04,AD24-00051.016,24683,1.996,143990.0,-1,True
AD23-00399.038,2023-10-25,AD23-00399.038,61054,0.696,218747.0,-1,True
AD23-00429.026,2023-11-15,AD23-00429.026,341745,4.189,319982.0,-1,True
AD23-00429.002,2023-11-15,AD23-00429.002,285930,2.513,218747.0,-1,True
AD23-00429.053,2023-11-15,AD23-00429.053,1748069,18.529,671922.0,-1,True
AD23-00011.004,2023-01-09,AD23-00011.004,1366460,10.396,319781.0,-1,True
AD23-00394.020,2023-10-22,AD23-00394.020,205448,4.378,88015.0,-1,True
AD22-00013.009,2022-12-07,AD22-00013.009,478147,8.547896,319982.0,-1,True
AD23-00394.039,2023-10-22,AD23-00394.039,1104014,19.222,884428.5,-1,True
AD23-00002.006,2023-01-02,AD23-00002.006,17627,3.11,319982.0,-1,True
AD23-00394.007,2023-10-22,AD23-00394.007,883933,13.519,884428.5,-1,True
AD22-00012.006,2022-12-07,AD22-00012.006,145751,1.97507,91185.0,-1,True
AD22-00001.010,2022-08-03,AD22-00001.010,383527,0.415803,91252.0,-1,True
AD23-00011.010,2023-01-09,AD23-00011.010,361573,5.01,319982.0,-1,True
AD23-00429.042,2023-11-15,AD23-00429.042,477878,8.874,319781.0,-1,True
AD23-00432.009,2023-11-16,AD23-00432.009,566738,10.589,218747.0,-1,True
AD23-00399.005,2023-10-25,AD23-00399.005,159225,2.036,225253.0,-1,True
AD23-00430.001,2023-11-15,AD23-00430.001,227508,3.14,63368.0,-1,True
AD24-00071.022,2024-02-15,AD24-00071.022,674930,6.812,225253.0,-1,True
AD24-00051.011,2024-02-04,AD24-00051.011,64340,5.981,319781.0,-1,True
AD23-00432.017,2023-11-16,AD23-00432.017,831206,5.925,884428.5,-1,True
AD23-00399.003,2023-10-25,AD23-00399.003,81976,1.551,225253.0,-1,True
AD22-00013.002,2022-12-07,AD22-00013.002,217697,3.209136,54902.5,-1,True
AD23-00434.014,2023-11-19,AD23-00434.014,179766,3.921,319982.0,-1,True
AD23-00394.012,2023-10-22,AD23-00394.012,198010,2.439,319982.0,-1,True
AD23-00434.017,2023-11-19,AD23-00434.017,432823,16.663,671922.0,-1,True
AD22-00036.007,2022-12-26,AD22-00036.007,73117,0.959,218747.0,-1,True
AD24-00051.007,2024-02-04,AD24-00051.007,782159,19.519,671922.0,-1,True
AD22-00012.008,2022-12-07,AD22-00012.008,155945,4.662229,225253.0,-1,True
AD23-00432.008,2023-11-16,AD23-00432.008,181590,2.58,91185.0,-1,True
AD22-00014.009,2022-12-08,AD22-00014.009,225346,4.762577,319781.0,-1,True
AD22-00036.014,2022-12-26,AD22-00036.014,138316,2.511,225253.0,-1,True
AD23-00399.007,2023-10-25,AD23-00399.007,2058396,20.627,25183.0,-1,True
AD22-00036.015,2022-12-26,AD22-00036.015,349877,2.925,61811.0,-1,True
AD23-00394.018,2023-10-22,AD23-00394.018,132860,2.933,91252.0,-1,True
AD22-00006.003,2022-08-22,AD22-00006.003,313420,0.325552,671922.0,-1,True
AD22-00012.002,2022-12-07,AD22-00012.002,167334,4.000036,54902.5,-1,True
AD23-00429.060,2023-11-15,AD23-00429.060,752587,8.861,319982.0,-1,True
AD23-00429.028,2023-11-15,AD23-00429.028,413477,4.362,319982.0,-1,True
AD22-00036.014,2022-12-26,AD22-00036.014,168905,3.066,319982.0,-1,True
AD23-00011.004,2023-01-09,AD23-00011.004,202163,1.538,225253.0,-1,True
AD23-00011.001,2023-01-09,AD23-00011.001,825282,9.187,671922.0,-1,True
AD23-00394.022,2023-10-22,AD23-00394.022,91358,2.584,80864.0,-1,True
AD23-00394.013,2023-10-22,AD23-00394.013,201233,3.557,63368.0,-1,True
AD23-00011.009,2023-01-09,AD23-00011.009,195245,2.561,71625.0,-1,True
AD23-00394.011,2023-10-22,AD23-00394.011,660501,24.45,671922.0,-1,True
AD23-00429.007,2023-11-15,AD23-00429.007,379946,3.527,91252.0,-1,True
AD24-00051.015,2024-02-04,AD24-00051.015,244990,25.665,884428.5,-1,True
AD23-00429.057,2023-11-15,AD23-00429.057,270486,3.431,9149.0,-1,True
AD24-00051.018,2024-02-04,AD24-00051.018,17830,1.569,143990.0,-1,True
AD22-00015.007,2022-12-08,AD22-00015.007,99735,1.875862,91252.0,-1,True
AD24-00118.004,2024-03-19,AD24-00118.004,86244,1.071,225253.0,-1,True
AD23-00399.003,2023-10-25,AD23-00399.003,129310,2.446,671922.0,-1,True
AD23-00429.031,2023-11-15,AD23-00429.031,239973,2.819,91252.0,-1,True
AD24-00051.014,2024-02-04,AD24-00051.014,116378,7.013,53001.0,-1,True
AD23-00429.060,2023-11-15,AD23-00429.060,333816,3.93,63368.0,-1,True
AD23-00011.008,2023-01-09,AD23-00011.008,206156,2.158,143990.0,-1,True
AD22-00036.014,2022-12-26,AD22-00036.014,450605,8.179,319781.0,-1,True
AD23-00429.022,2023-11-15,AD23-00429.022,252043,5.232,319781.0,-1,True
AD23-00002.003,2023-01-02,AD23-00002.003,38468,0.927,225253.0,-1,True
AD23-00429.006,2023-11-15,AD23-00429.006,353945,3.738,218747.0,-1,True
AD22-00012.008,2022-12-07,AD22-00012.008,229077,6.848629,671922.0,-1,True
AD23-00434.013,2023-11-19,AD23-00434.013,907411,10.439,319781.0,-1,True
AD23-00434.016,2023-11-19,AD23-00434.016,395726,2.884,53001.0,-1,True
AD22-00014.007,2022-12-08,AD22-00014.007,994003,14.368985,884428.5,-1,True
AD23-00432.002,2023-11-16,AD23-00432.002,222021,1.646,225253.0,-1,True
AD22-00014.008,2022-12-08,AD22-00014.008,506675,14.635741,225253.0,-1,True
AD23-00429.002,2023-11-15,AD23-00429.002,124710,1.096,319982.0,-1,True
AD23-00434.008,2023-11-19,AD23-00434.008,216965,3.509,319982.0,-1,True
AD24-00051.028,2024-02-04,AD24-00051.028,38109,1.14,225253.0,-1,True
AD22-00013.003,2022-12-07,AD22-00013.003,217634,2.895976,671922.0,-1,True
AD23-00429.054,2023-11-15,AD23-00429.054,291300,3.235,225253.0,-1,True
AD22-00036.006,2022-12-26,AD22-00036.006,4835777,22.974,319781.0,-1,True
AD23-00429.017,2023-11-15,AD23-00429.017,156798,3.993,143990.0,-1,True
AD24-00051.017,2024-02-04,AD24-00051.017,23433,1.217,225253.0,-1,True
AD22-00017.004,2022-12-12,AD22-00017.004,175359,1.628,88015.0,-1,True
AD23-00429.001,2023-11-15,AD23-00429.001,446039,4.02,80864.0,-1,True
AD23-00432.020,2023-11-16,AD23-00432.020,181861,1.756,884428.5,-1,True
AD23-00430.004,2023-11-15,AD23-00430.004,1784026,21.053,225253.0,-1,True
AD24-00071.003,2024-02-15,AD24-00071.003,140004,3.995,53001.0,-1,True
AD24-00071.023,2024-02-15,AD24-00071.023,436820,8.412,884428.5,-1,True
AD22-00012.008,2022-12-07,AD22-00012.008,166642,4.982034,319982.0,-1,True
AD24-00051.005,2024-02-04,AD24-00051.005,144916,8.916,319781.0,-1,True
AD24-00071.019,2024-02-15,AD24-00071.019,155702,1.954,225253.0,-1,True
AD23-00432.020,2023-11-16,AD23-00432.020,288111,2.781,671922.0,-1,True
AD23-00430.003,2023-11-15,AD23-00430.003,309461,3.649,319982.0,-1,True
AD23-00394.008,2023-10-22,AD23-00394.008,311096,5.457,63368.0,-1,True
AD22-00012.011,2022-12-07,AD22-00012.011,490375,9.200052,319982.0,-1,True
AD23-00399.002,2023-10-25,AD23-00399.002,784823,12.085,884428.5,-1,True
AD23-00429.018,2023-11-15,AD23-00429.018,1606777,24.933,884428.5,-1,True
AD23-00432.015,2023-11-16,AD23-00432.015,186856,1.855,143990.0,-1,True
AD23-00429.060,2023-11-15,AD23-00429.060,212484,2.502,143990.0,-1,True
AD23-00399.004,2023-10-25,AD23-00399.004,1473317,19.523,319781.0,-1,True
AD22-00012.003,2022-12-07,AD22-00012.003,125273,2.181985,319781.0,-1,True
AD23-00429.055,2023-11-15,AD23-00429.055,206140,2.033,91252.0,-1,True
AD23-00002.007,2023-01-02,AD23-00002.007,283630,1.818,91252.0,-1,True
AD23-00399.003,2023-10-25,AD23-00399.003,384695,7.278,63368.0,-1,True
AD23-00432.019,2023-11-16,AD23-00432.019,522885,4.213,884428.5,-1,True
AD23-00011.002,2023-01-09,AD23-00011.002,500249,11.111,671922.0,-1,True
AD24-00071.017,2024-02-15,AD24-00071.017,343816,4.639,319982.0,-1,True
AD22-00007.005,2022-08-29,AD22-00007.005,222767,0.259436,884428.5,-1,True
AD22-00017.004,2022-12-12,AD22-00017.004,1453351,13.491,671922.0,-1,True
AD22-00013.005,2022-12-07,AD22-00013.005,887670,12.352664,671922.0,-1,True
AD22-00017.009,2022-12-12,AD22-00017.009,247161,1.475,218747.0,-1,True
AD23-00430.004,2023-11-15,AD23-00430.004,396292,4.677,218747.0,-1,True
AD23-00002.005,2023-01-02,AD23-00002.005,79190,5.309,319982.0,-1,True
AD23-00002.005,2023-01-02,AD23-00002.005,32091,2.152,225253.0,-1,True
AD23-00429.051,2023-11-15,AD23-00429.051,328940,4.083,143990.0,-1,True
AD24-00051.020,2024-02-04,AD24-00051.020,233547,19.114,25183.0,-1,True
AD22-00012.007,2022-12-07,AD22-00012.007,1057684,12.513501,671922.0,-1,True
AD23-00011.004,2023-01-09,AD23-00011.004,255986,1.947,143990.0,-1,True
AD23-00429.028,2023-11-15,AD23-00429.028,609247,6.428,61811.0,-1,True
AD22-00013.003,2022-12-07,AD22-00013.003,735028,9.780748,218747.0,-1,True
AD24-00118.004,2024-03-19,AD24-00118.004,148066,1.839,143990.0,-1,True
AD23-00399.019,2023-10-25,AD23-00399.019,37010,1.228,225253.0,-1,True
AD23-00430.003,2023-11-15,AD23-00430.003,150372,1.773,80864.0,-1,True
AD22-00017.010,2022-12-12,AD22-00017.010,931442,7.047,319781.0,-1,True
AD23-00399.004,2023-10-25,AD23-00399.004,557920,7.393,53001.0,-1,True
AD23-00394.010,2023-10-22,AD23-00394.010,193301,2.329,143990.0,-1,True
AD23-00434.012,2023-11-19,AD23-00434.012,173604,2.609,319982.0,-1,True
AD23-00429.040,2023-11-15,AD23-00429.040,143663,2.008,225253.0,-1,True
AD23-00394.026,2023-10-22,AD23-00394.026,289173,6.782,319982.0,-1,True
AD23-00399.008,2023-10-25,AD23-00399.008,930060,13.089,884428.5,-1,True
AD22-00006.003,2022-08-22,AD22-00006.003,600303,0.62354,141318.0,-1,True
AD23-00011.001,2023-01-09,AD23-00011.001,2657829,29.586,319781.0,-1,True
AD22-00014.007,2022-12-08,AD22-00014.007,177025,2.559016,80864.0,-1,True
AD23-00432.018,2023-11-16,AD23-00432.018,3676292,11.196,671922.0,-1,True
AD23-00432.018,2023-11-16,AD23-00432.018,346175,1.054,88015.0,-1,True
AD23-00394.017,2023-10-22,AD23-00394.017,247073,5.109,319781.0,-1,True
AD22-00036.014,2022-12-26,AD22-00036.014,231469,4.201,218747.0,-1,True
AD23-00394.026,2023-10-22,AD23-00394.026,211968,4.971,319781.0,-1,True
AD23-00429.039,2023-11-15,AD23-00429.039,305427,3.048,53001.0,-1,True
AD23-00394.020,2023-10-22,AD23-00394.020,358792,7.646,319781.0,-1,True
AD24-00051.014,2024-02-04,AD24-00051.014,33181,2.0,225253.0,-1,True
AD22-00036.006,2022-12-26,AD22-00036.006,548227,2.604,20622.0,-1,True
AD22-00015.009,2022-12-08,AD22-00015.009,776094,10.581694,671922.0,-1,True
AD22-00017.005,2022-12-12,AD22-00017.005,946595,8.338,319781.0,-1,True
AD23-00429.013,2023-11-15,AD23-00429.013,388086,7.778,319781.0,-1,True
AD23-00002.007,2023-01-02,AD23-00002.007,131651,0.844,225253.0,-1,True
AD24-00116.031,2024-03-18,AD24-00116.031,801607,7.273,319781.0,-1,True
AD23-00434.004,2023-11-19,AD23-00434.004,482734,6.508,63368.0,-1,True
AD22-00012.015,2022-12-07,AD22-00012.015,62009,3.608084,143990.0,-1,True
AD23-00434.016,2023-11-19,AD23-00434.016,459068,3.345,319982.0,-1,True
AD23-00429.048,2023-11-15,AD23-00429.048,225564,2.401,53001.0,-1,True
AD24-00051.020,2024-02-04,AD24-00051.020,35734,2.925,143990.0,-1,True
AD23-00429.010,2023-11-15,AD23-00429.010,203790,3.906,319781.0,-1,True
AD23-00429.010,2023-11-15,AD23-00429.010,137330,2.632,88015.0,-1,True
AD23-00434.016,2023-11-19,AD23-00434.016,251064,1.83,143990.0,-1,True
AD23-00429.043,2023-11-15,AD23-00429.043,1194241,13.87,671922.0,-1,True
AD23-00429.017,2023-11-15,AD23-00429.017,77450,1.972,91252.0,-1,True
AD23-00429.022,2023-11-15,AD23-00429.022,143007,2.969,61811.0,-1,True
AD23-00429.017,2023-11-15,AD23-00429.017,515541,13.129,671922.0,-1,True
AD22-00015.013,2022-12-08,AD22-00015.013,38986,1.121837,319982.0,-1,True
AD23-00432.001,2023-11-16,AD23-00432.001,262448,2.045,143990.0,-1,True
AD23-00429.012,2023-11-15,AD23-00429.012,577114,16.241,61811.0,-1,True
AD23-00434.011,2023-11-19,AD23-00434.011,430635,6.628,25183.0,-1,True
AD23-00434.017,2023-11-19,AD23-00434.017,97716,3.762,319982.0,-1,True
AD24-00051.021,2024-02-04,AD24-00051.021,133523,7.907,25183.0,-1,True
AD24-00071.019,2024-02-15,AD24-00071.019,3700357,46.441,884428.5,-1,True
AD22-00013.002,2022-12-07,AD22-00013.002,341777,5.038236,319781.0,-1,True
AD23-00429.051,2023-11-15,AD23-00429.051,617758,7.669,319982.0,-1,True
AD24-00051.019,2024-02-04,AD24-00051.019,130826,10.302,319781.0,-1,True
AD24-00051.020,2024-02-04,AD24-00051.020,52492,4.296,319781.0,-1,True
AD23-00429.060,2023-11-15,AD23-00429.060,209357,2.465,88015.0,-1,True
AD23-00002.006,2023-01-02,AD23-00002.006,162750,28.715,319781.0,-1,True
AD23-00394.015,2023-10-22,AD23-00394.015,64565,1.325,218747.0,-1,True
AD23-00429.027,2023-11-15,AD23-00429.027,603286,7.167,61811.0,-1,True
AD22-00012.003,2022-12-07,AD22-00012.003,679885,11.84213,225253.0,-1,True
AD23-00429.014,2023-11-15,AD23-00429.014,251079,3.629,91252.0,-1,True
AD22-00007.003,2022-08-29,AD22-00007.003,737394,0.828226,33322.0,-1,True
AD23-00429.039,2023-11-15,AD23-00429.039,495104,4.941,319982.0,-1,True
AD22-00014.005,2022-12-08,AD22-00014.005,306244,12.24759,671922.0,-1,True
AD22-00017.009,2022-12-12,AD22-00017.009,371747,2.219,225253.0,-1,True
AD24-00071.023,2024-02-15,AD24-00071.023,774399,14.912,671922.0,-1,True
AD23-00399.038,2023-10-25,AD23-00399.038,246004,2.803,671922.0,-1,True
AD22-00017.010,2022-12-12,AD22-00017.010,788875,5.969,319982.0,-1,True
AD24-00116.034,2024-03-18,AD24-00116.034,827283,5.549,225253.0,-1,True
AD22-00005.005,2022-08-22,AD22-00005.005,405864,0.420411,319982.0,-1,True
AD22-00012.008,2022-12-07,AD22-00012.008,359296,10.741738,884428.5,-1,True
AD23-00002.010,2023-01-02,AD23-00002.010,245586,1.92,91185.0,-1,True
AD23-00002.001,2023-01-02,AD23-00002.001,78559,0.683,218747.0,-1,True
AD22-00015.009,2022-12-08,AD22-00015.009,614015,8.371819,61811.0,-1,True
AD23-00429.012,2023-11-15,AD23-00429.012,240874,6.779,143990.0,-1,True
AD23-00432.012,2023-11-16,AD23-00432.012,1432279,14.633,884428.5,-1,True
AD23-00011.003,2023-01-09,AD23-00011.003,1012005,12.755,225253.0,-1,True
AD23-00430.002,2023-11-15,AD23-00430.002,183688,2.17,88015.0,-1,True
AD22-00017.008,2022-12-12,AD22-00017.008,217463,2.533,53001.0,-1,True
AD24-00116.023,2024-03-18,AD24-00116.023,322093,6.017,143990.0,-1,True
AD23-00429.034,2023-11-15,AD23-00429.034,1562000,18.099,884428.5,-1,True
AD23-00432.008,2023-11-16,AD23-00432.008,484973,6.889,884428.5,-1,True
AD23-00002.010,2023-01-02,AD23-00002.010,230590,1.803,80864.0,-1,True
AD23-00429.030,2023-11-15,AD23-00429.030,460137,6.058,225253.0,-1,True
AD22-00007.001,2022-08-29,AD22-00007.001,278429,0.290108,671922.0,-1,True
AD22-00014.007,2022-12-08,AD22-00014.007,206137,2.97985,143990.0,-1,True
AD23-00432.008,2023-11-16,AD23-00432.008,209246,2.972,225253.0,-1,True
AD24-00051.011,2024-02-04,AD24-00051.011,50471,4.691,63368.0,-1,True
AD22-00017.011,2022-12-12,AD22-00017.011,438324,5.314,218747.0,-1,True
AD23-00429.050,2023-11-15,AD23-00429.050,152524,2.54,53001.0,-1,True
AD23-00429.029,2023-11-15,AD23-00429.029,283534,3.647,218747.0,-1,True
AD24-00051.003,2024-02-04,AD24-00051.003,81818,3.968,88015.0,-1,True
AD23-00394.003,2023-10-22,AD23-00394.003,149937,3.012,319781.0,-1,True
AD23-00429.001,2023-11-15,AD23-00429.001,321948,2.901,91252.0,-1,True
AD24-00051.008,2024-02-04,AD24-00051.008,652613,22.921,884428.5,-1,True
AD22-00012.002,2022-12-07,AD22-00012.002,117845,2.817026,88015.0,-1,True
AD23-00434.008,2023-11-19,AD23-00434.008,175471,2.838,143990.0,-1,True
AD23-00011.006,2023-01-09,AD23-00011.006,151588,3.993,143990.0,-1,True
AD23-00429.051,2023-11-15,AD23-00429.051,627091,7.784,884428.5,-1,True
AD22-00003.002,2022-08-15,AD22-00003.002,413237,0.445951,88015.0,-1,True
AD23-00429.023,2023-11-15,AD23-00429.023,354362,4.0,225253.0,-1,True
AD23-00429.055,2023-11-15,AD23-00429.055,597964,5.897,25183.0,-1,True
AD22-00014.003,2022-12-08,AD22-00014.003,106541,1.208547,143990.0,-1,True
AD22-00015.006,2022-12-08,AD22-00015.006,96216,2.007151,319781.0,-1,True
AD23-00394.008,2023-10-22,AD23-00394.008,355179,6.231,319781.0,-1,True
AD22-00017.004,2022-12-12,AD22-00017.004,3095011,28.729,884428.5,-1,True
AD24-00051.005,2024-02-04,AD24-00051.005,71950,4.427,225253.0,-1,True
AD23-00429.005,2023-11-15,AD23-00429.005,327665,2.75,91252.0,-1,True
AD23-00429.033,2023-11-15,AD23-00429.033,563758,5.162,143990.0,-1,True
AD23-00399.002,2023-10-25,AD23-00399.002,718535,11.064,671922.0,-1,True
AD22-00003.008,2022-08-15,AD22-00003.008,198390,0.222856,319781.0,-1,True
AD23-00002.002,2023-01-02,AD23-00002.002,1027589,13.557,671922.0,-1,True
AD23-00011.008,2023-01-09,AD23-00011.008,1202758,12.588,671922.0,-1,True
AD22-00014.010,2022-12-08,AD22-00014.010,1054165,19.259998,884428.5,-1,True
AD24-00051.019,2024-02-04,AD24-00051.019,23881,1.88,143990.0,-1,True
AD23-00429.039,2023-11-15,AD23-00429.039,735810,7.343,671922.0,-1,True
AD23-00429.050,2023-11-15,AD23-00429.050,730137,12.157,25183.0,-1,True
AD23-00432.017,2023-11-16,AD23-00432.017,1972880,14.063,5326.0,-1,True
AD23-00011.006,2023-01-09,AD23-00011.006,35517,0.936,225253.0,-1,True
AD23-00429.041,2023-11-15,AD23-00429.041,229529,2.496,143990.0,-1,True
AD22-00015.002,2022-12-08,AD22-00015.002,246803,2.917392,88015.0,-1,True
AD23-00429.044,2023-11-15,AD23-00429.044,381955,6.083,319982.0,-1,True
AD23-00394.015,2023-10-22,AD23-00394.015,290152,5.957,143990.0,-1,True
AD22-00014.005,2022-12-08,AD22-00014.005,98365,3.933903,319982.0,-1,True
AD23-00011.005,2023-01-09,AD23-00011.005,39026,0.935,225253.0,-1,True
AD23-00429.037,2023-11-15,AD23-00429.037,928062,11.951,884428.5,-1,True
AD23-00429.005,2023-11-15,AD23-00429.005,263351,2.21,24955.0,-1,True
AD22-00036.013,2022-12-26,AD22-00036.013,572193,4.964,319781.0,-1,True
AD23-00399.038,2023-10-25,AD23-00399.038,248864,2.835,884428.5,-1,True
AD23-00429.004,2023-11-15,AD23-00429.004,212706,2.609,63368.0,-1,True
AD24-00051.004,2024-02-04,AD24-00051.004,48521,2.17,225253.0,-1,True
AD24-00071.022,2024-02-15,AD24-00071.022,2580757,26.049,884428.5,-1,True
AD24-00116.017,2024-03-18,AD24-00116.017,1004565,14.967,671922.0,-1,True
AD22-00036.013,2022-12-26,AD22-00036.013,169135,1.467,143990.0,-1,True
AD23-00002.005,2023-01-02,AD23-00002.005,50178,3.364,143990.0,-1,True
AD23-00429.040,2023-11-15,AD23-00429.040,135654,1.896,88015.0,-1,True
AD23-00011.010,2023-01-09,AD23-00011.010,637063,8.828,319781.0,-1,True
AD23-00011.005,2023-01-09,AD23-00011.005,140661,3.37,63368.0,-1,True
AD22-00015.009,2022-12-08,AD22-00015.009,740840,10.101021,218747.0,-1,True
AD23-00429.034,2023-11-15,AD23-00429.034,694311,8.045,319781.0,-1,True
AD22-00012.002,2022-12-07,AD22-00012.002,242337,5.792946,319982.0,-1,True
AD23-00394.018,2023-10-22,AD23-00394.018,130988,2.892,80864.0,-1,True
AD23-00429.005,2023-11-15,AD23-00429.005,85611,0.718,218747.0,-1,True
AD23-00399.038,2023-10-25,AD23-00399.038,283525,3.23,91252.0,-1,True
AD22-00012.014,2022-12-07,AD22-00012.014,156445,3.112921,319781.0,-1,True
AD23-00432.003,2023-11-16,AD23-00432.003,132246,1.732,319982.0,-1,True
AD23-00399.005,2023-10-25,AD23-00399.005,186303,2.382,218747.0,-1,True
AD23-00429.056,2023-11-15,AD23-00429.056,293277,2.999,91252.0,-1,True
AD24-00116.017,2024-03-18,AD24-00116.017,430541,6.415,319982.0,-1,True
AD23-00429.042,2023-11-15,AD23-00429.042,659883,12.254,671922.0,-1,True
AD24-00051.016,2024-02-04,AD24-00051.016,126155,10.2,319781.0,-1,True
AD24-00116.020,2024-03-18,AD24-00116.020,318988,4.231,63368.0,-1,True
AD23-00399.030,2023-10-25,AD23-00399.030,360086,3.918,225253.0,-1,True
AD22-00013.008,2022-12-07,AD22-00013.008,317090,4.816122,68217.0,-1,True
AD23-00429.019,2023-11-15,AD23-00429.019,217733,7.77,319982.0,-1,True
AD24-00071.004,2024-02-15,AD24-00071.004,324854,12.304,225253.0,-1,True
AD23-00429.050,2023-11-15,AD23-00429.050,254101,4.231,671922.0,-1,True
AD23-00399.003,2023-10-25,AD23-00399.003,1073407,20.307,319781.0,-1,True
AD23-00429.051,2023-11-15,AD23-00429.051,136497,1.694,91252.0,-1,True
AD23-00429.042,2023-11-15,AD23-00429.042,444557,8.256,218747.0,-1,True
AD22-00013.004,2022-12-07,AD22-00013.004,320998,5.816055,319982.0,-1,True
AD22-00017.003,2022-12-12,AD22-00017.003,755602,7.232,3781.0,-1,True
AD22-00015.006,2022-12-08,AD22-00015.006,61127,1.275163,319982.0,-1,True
AD23-00394.022,2023-10-22,AD23-00394.022,180965,5.118,225253.0,-1,True
AD23-00429.008,2023-11-15,AD23-00429.008,436350,5.128,319982.0,-1,True
AD23-00429.021,2023-11-15,AD23-00429.021,118451,2.536,671922.0,-1,True
AD22-00002.010,2022-08-08,AD22-00002.010,122935,0.132441,884428.5,-1,True
AD23-00429.054,2023-11-15,AD23-00429.054,1528545,16.973,671922.0,-1,True
AD23-00434.020,2023-11-19,AD23-00434.020,743715,6.574,225253.0,-1,True
AD23-00432.014,2023-11-16,AD23-00432.014,170886,2.678,53001.0,-1,True
AD22-00013.001,2022-12-07,AD22-00013.001,112189,3.086357,91185.0,-1,True
AD24-00051.005,2024-02-04,AD24-00051.005,175355,10.789,319982.0,-1,True
AD23-00394.013,2023-10-22,AD23-00394.013,1154063,20.4,671922.0,-1,True
AD23-00429.025,2023-11-15,AD23-00429.025,378280,5.013,319781.0,-1,True
AD23-00429.024,2023-11-15,AD23-00429.024,1859257,22.779,884428.5,-1,True
AD24-00071.019,2024-02-15,AD24-00071.019,600421,7.536,319781.0,-1,True
AD23-00429.008,2023-11-15,AD23-00429.008,163692,1.924,143990.0,-1,True
AD23-00429.053,2023-11-15,AD23-00429.053,311550,3.302,53001.0,-1,True
AD22-00012.007,2022-12-07,AD22-00012.007,201986,2.389704,91185.0,-1,True
AD22-00013.009,2022-12-07,AD22-00013.009,180718,3.230719,143990.0,-1,True
AD23-00429.012,2023-11-15,AD23-00429.012,112678,3.171,218747.0,-1,True
AD23-00429.056,2023-11-15,AD23-00429.056,427575,4.372,63368.0,-1,True
AD23-00011.009,2023-01-09,AD23-00011.009,330995,4.341,164.0,-1,True
AD23-00399.036,2023-10-25,AD23-00399.036,382388,4.422,225253.0,-1,True
AD22-00012.012,2022-12-07,AD22-00012.012,95458,6.315185,218747.0,-1,True
AD22-00013.005,2022-12-07,AD22-00013.005,958881,13.343625,319982.0,-1,True
AD23-00432.006,2023-11-16,AD23-00432.006,3135913,25.639,671922.0,-1,True
AD22-00036.013,2022-12-26,AD22-00036.013,3451207,29.942,884428.5,-1,True
AD23-00429.040,2023-11-15,AD23-00429.040,96054,1.342,218747.0,-1,True
AD24-00051.008,2024-02-04,AD24-00051.008,215155,7.557,319982.0,-1,True
AD23-00399.019,2023-10-25,AD23-00399.019,78721,2.613,319781.0,-1,True
AD23-00429.046,2023-11-15,AD23-00429.046,2144723,34.143,884428.5,-1,True
AD23-00429.012,2023-11-15,AD23-00429.012,573556,16.141,57539.0,-1,True
AD22-00036.007,2022-12-26,AD22-00036.007,270386,3.548,71625.0,-1,True
AD23-00429.060,2023-11-15,AD23-00429.060,855669,10.074,225253.0,-1,True
AD22-00015.012,2022-12-08,AD22-00015.012,845643,12.092282,218747.0,-1,True
AD23-00429.001,2023-11-15,AD23-00429.001,458475,4.132,319982.0,-1,True
AD23-00432.018,2023-11-16,AD23-00432.018,444810,1.355,143990.0,-1,True
AD24-00051.014,2024-02-04,AD24-00051.014,21208,1.278,218747.0,-1,True
AD22-00017.011,2022-12-12,AD22-00017.011,291239,3.531,319781.0,-1,True
AD23-00002.004,2023-01-02,AD23-00002.004,48751,0.839,225253.0,-1,True
AD23-00394.022,2023-10-22,AD23-00394.022,260667,7.372,884428.5,-1,True
AD24-00051.017,2024-02-04,AD24-00051.017,13600,0.706,218747.0,-1,True
AD22-00006.003,2022-08-22,AD22-00006.003,585285,0.60794,63368.0,-1,True
AD22-00013.006,2022-12-07,AD22-00013.006,266434,7.030728,143990.0,-1,True
AD23-00432.012,2023-11-16,AD23-00432.012,104050,1.063,319982.0,-1,True
AD23-00429.050,2023-11-15,AD23-00429.050,1345476,22.402,2031.0,-1,True
AD22-00015.011,2022-12-08,AD22-00015.011,128243,2.099545,88015.0,-1,True
AD22-00036.013,2022-12-26,AD22-00036.013,1233531,10.702,319982.0,-1,True
AD23-00434.014,2023-11-19,AD23-00434.014,38470,0.839,218747.0,-1,True
AD23-00432.008,2023-11-16,AD23-00432.008,55833,0.793,319982.0,-1,True
AD23-00399.040,2023-10-25,AD23-00399.040,348072,2.846,225253.0,-1,True
